Codigo,Nombre del producto,Sku,Se puede comprar,Se puede vender,Se puede regalar,Condiciones para regalarlo,Tipo de producto,Estatus,Línea,Estilo,Tipo de Linea de producción,Tipo de Producto,Color,Sexo,Talla,Liso o Contrastado,"Tipo de tela ( poner el codigo de la tela que usan para producto. Si no tienen codigo, ver campo A)",Peso (gramos) con bolsa,Código de barras,Referencia interna- Opcional-,Colchón de insumos en %,Minimo a Producir,Tiempo de Reabastecimiento de Insumos,Punto de Reorden de Insumos,ubicación en Picking,Cantidad de operaciones,Punto de Reorden (a calcular),Máximos por producir,Multiplo de producción,Tiempo de producción (SAM),Comportamiento de ventas,Categoria,Amigos/Enemigos,Complejidad,Número de vivos,Vivos/ No vivos,Minimo en inventario en piezas-  en días de rotación- RITMO CRUCERO,RITMO INICIAL,RITMO ESTANQUE,RITMO FIN DE CICLO,Familia de medida compra,Unidad de medida,Familia de medida uso,Unidad de medida uso,unidad de conversión,Edición Limitada,% Descuento,Liquidaciones,Aplica cambio ,Costo de Compra,Precios de Irregulares,Promedio de Ventas,Stock Máximo   ,Colchon,Precio mínimo de venta,Precio de Mayoreo,Descripción para internet- Vendelo,Tipo de seguimiento,Tipo de Prenda
AH103-570-S,Pantalón caballero Negro corte Slim ,AH103-570-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A447,Pantalón,Pant,570-NEGRO,Caballero,S,Liso,TTR-19-570TCX-BLACK,0.365,AH103570S,,,,,,,52,,,24,23.75,Estable,A,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,1.59,216,20%, $530.00 , $370.00 ,"Que no te falten las bolsas para llevar tus cosas, con este elegante pantalón negro, corte slim. ¡Lucirás increíble!",Lote,Pantalón
AH103-570-XS,Pantalón caballero Negro corte Slim ,AH103-570-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A448,Pantalón,Pant,570-NEGRO,Caballero,XS,Liso,TTR-19-570TCX-BLACK,0.385,AH103570XS,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.125489,150,0.44,216,20%, $530.00 , $370.00 ,"Que no te falten las bolsas para llevar tus cosas, con este elegante pantalón negro, corte slim. ¡Lucirás increíble!",Lote,Pantalón
AH103-570-XL,Pantalón caballero Negro corte Slim ,AH103-570-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A449,Pantalón,Pant,570-NEGRO,Caballero,XL,Liso,TTR-19-570TCX-BLACK,0.470,AH103570XL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,67.753476,150,0.15,144,20%, $530.00 , $370.00 ,"Que no te falten las bolsas para llevar tus cosas, con este elegante pantalón negro, corte slim. ¡Lucirás increíble!",Lote,Pantalón
AH103-570-XXL,Pantalón caballero Negro corte Slim ,AH103-570-XXL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A450,Pantalón,Pant,570-NEGRO,Caballero,XXL,Liso,TTR-19-570TCX-BLACK,0.485,AH103570XXL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.531808,150,0.07,144,20%, $530.00 , $370.00 ,"Que no te falten las bolsas para llevar tus cosas, con este elegante pantalón negro, corte slim. ¡Lucirás increíble!",Lote,Pantalón
AH103-557-L,Pantalón caballero Arce corte Slim ,AH103-557-L,No,Si,Si,N/A,Almacenable,Activo/Tela,Audaz,A451,Pantalón,Pant,557-CHILLI PEPPER,Caballero,L ,Liso,TTR-19-557TCX CHILLI PEPPER,0.430,AH103557L,,,,,,,52,,,24,23.75,Edición limitada,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,No aplica cambio ,,,,64.531808,150,0.64,144,20%, $530.00 , $370.00 ,"Dile ""bye"" a los colores aburridos y ""hola"" a tu nuevo pantalón color rojo inspirado en la lava. 5 bolsas para guardar todo.",Lote,Pantalón
AH103-557-M,Pantalón caballero Arce corte Slim ,AH103-557-M,No,Si,Si,N/A,Almacenable,Activo/Tela,Audaz,A452,Pantalón,Pant,557-CHILLI PEPPER,Caballero,M ,Liso,TTR-19-557TCX CHILLI PEPPER,0.410,AH103557M,,,,,,,52,,,24,23.75,Edición limitada,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,No aplica cambio ,,,,64.531808,150,1.22,216,20%, $530.00 , $370.00 ,"Dile ""bye"" a los colores aburridos y ""hola"" a tu nuevo pantalón color rojo inspirado en la lava. 5 bolsas para guardar todo.",Lote,Pantalón
AH103-557-S,Pantalón caballero Arce corte Slim ,AH103-557-S,No,Si,Si,N/A,Almacenable,Activo/Tela,Audaz,A453,Pantalón,Pant,557-CHILLI PEPPER,Caballero,S,Liso,TTR-19-557TCX CHILLI PEPPER,0.365,AH103557S,,,,,,,52,,,24,23.75,Edición limitada,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,No aplica cambio ,,,,64.531808,150,1.11,216,20%, $530.00 , $370.00 ,"Dile ""bye"" a los colores aburridos y ""hola"" a tu nuevo pantalón color rojo inspirado en la lava. 5 bolsas para guardar todo.",Lote,Pantalón
AH103-557-XS,Pantalón caballero Arce corte Slim ,AH103-557-XS,No,Si,Si,N/A,Almacenable,Activo/Tela,Audaz,A454,Pantalón,Pant,557-CHILLI PEPPER,Caballero,XS,Liso,TTR-19-557TCX CHILLI PEPPER,0.385,AH103557XS,,,,,,,52,,,24,23.75,Edición limitada,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,No aplica cambio ,,,,64.531808,150,0.27,216,20%, $530.00 , $370.00 ,"Dile ""bye"" a los colores aburridos y ""hola"" a tu nuevo pantalón color rojo inspirado en la lava. 5 bolsas para guardar todo.",Lote,Pantalón
AH103-557-XL,Pantalón caballero Arce corte Slim ,AH103-557-XL,No,Si,Si,N/A,Almacenable,Activo/Tela,Audaz,A455,Pantalón,Pant,557-CHILLI PEPPER,Caballero,XL,Liso,TTR-19-557TCX CHILLI PEPPER,0.470,AH103557XL,,,,,,,52,,,24,23.75,Edición limitada,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,No aplica cambio ,,,,64.011802,150,0.11,144,20%, $530.00 , $370.00 ,"Dile ""bye"" a los colores aburridos y ""hola"" a tu nuevo pantalón color rojo inspirado en la lava. 5 bolsas para guardar todo.",Lote,Pantalón
AH103-557-XXL,Pantalón caballero Arce corte Slim ,AH103-557-XXL,No,Si,Si,N/A,Almacenable,Activo/Tela,Audaz,A456,Pantalón,Pant,557-CHILLI PEPPER,Caballero,XXL,Liso,TTR-19-557TCX CHILLI PEPPER,0.485,AH103557XXL,,,,,,,52,,,24,23.75,Edición limitada,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,No aplica cambio ,,,,64.531808,150,0.04,144,20%, $530.00 , $370.00 ,"Dile ""bye"" a los colores aburridos y ""hola"" a tu nuevo pantalón color rojo inspirado en la lava. 5 bolsas para guardar todo.",Lote,Pantalón
AH105-001-L,Pantalón caballero Blanco corte Jogger,AH105-001-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A457,Pantalón,Pant,001-BLANCO,Caballero,L ,Liso,TTR-WHIT,0.505,AH105001L ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.531808,150,0.56,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-001-M,Pantalón caballero Blanco corte Jogger,AH105-001-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A458,Pantalón,Pant,001-BLANCO,Caballero,M ,Liso,TTR-WHIT,0.465,AH105001M ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,68.440987,150,0.98,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-001-S,Pantalón caballero Blanco corte Jogger,AH105-001-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A459,Pantalón,Pant,001-BLANCO,Caballero,S,Liso,TTR-WHIT,0.440,AH105001S,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,68.385766,150,0.99,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH103-001-XS,Pantalón caballero Blanco corte Jogger,AH103-001-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A460,Pantalón,Pant,001-BLANCO,Caballero,XS,Liso,TTR-WHIT,0.420,AH105001XS,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,67.746962,150,0.41,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-001-XL,Pantalón caballero Blanco corte Jogger,AH105-001-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A461,Pantalón,Pant,001-BLANCO,Caballero,XL,Liso,TTR-WHIT,0.525,AH105001XL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.41884,150,0.14,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-027-L,Pantalón caballero Naval corte Jogger,AH105-027-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A462,Pantalón,Pant,027-NAVAL,Caballero,L ,Liso,TTR-19-4027TCX-MEDIEVAL,0.430,AH105027L ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,68.827365,150,0.89,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-027-M,Pantalón caballero Naval corte Jogger,AH105-027-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A463,Pantalón,Pant,027-NAVAL,Caballero,M ,Liso,TTR-19-4027TCX-MEDIEVAL,0.410,AH105027M ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.288387,150,1.53,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-027-S,Pantalón caballero Naval corte Jogger,AH105-027-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A464,Pantalón,Pant,027-NAVAL,Caballero,S,Liso,TTR-19-4027TCX-MEDIEVAL,0.365,AH105027S,,,,,,,52,,,24,23.75,Estable,A,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,1.74,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-027-XS,Pantalón caballero Naval corte Jogger,AH105-027-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A465,Pantalón,Pant,027-NAVAL,Caballero,XS,Liso,TTR-19-4027TCX-MEDIEVAL,0.385,AH105027XS,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,68.827365,150,0.48,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-027-XL,Pantalón caballero Naval corte Jogger,AH105-027-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A466,Pantalón,Pant,027-NAVAL,Caballero,XL,Liso,TTR-19-4027TCX-MEDIEVAL,0.470,AH105027XL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.284274,150,0.12,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-203-L,Pantalón caballero Ceniza corte Jogger,AH105-203-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A467,Pantalón,Pant,203-CENIZA,Caballero,L ,Liso,TTR-18-5203TCX-PEWTER,0.430,AH105203L ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.531808,150,0.35,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-203-M,Pantalón caballero Ceniza corte Jogger,AH105-203-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A468,Pantalón,Pant,203-CENIZA,Caballero,M ,Liso,TTR-18-5203TCX-PEWTER,0.410,AH105203M ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,0.75,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH103-203-S,Pantalón caballero Ceniza corte Jogger,AH103-203-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A469,Pantalón,Pant,203-CENIZA,Caballero,S,Liso,TTR-18-5203TCX-PEWTER,0.365,AH105203S,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,0.78,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-203-XS,Pantalón caballero Ceniza corte Jogger,AH105-203-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A470,Pantalón,Pant,203-CENIZA,Caballero,XS,Liso,TTR-18-5203TCX-PEWTER,0.385,AH105203XS,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.531808,150,0.19,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-203-XL,Pantalón caballero Ceniza corte Jogger,AH105-203-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A471,Pantalón,Pant,203-CENIZA,Caballero,XL,Liso,TTR-18-5203TCX-PEWTER,0.470,AH105203XL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,68.827365,150,0.13,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-421-L,Pantalón caballero Cactus corte Jogger,AH105-421-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A472,Pantalón,Pant,421-AVENTURINE,Caballero,L ,Liso,TTR-18-5421-TCX-AVENTURINE,0.430,AH105421L ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,0.69,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-421-M,Pantalón caballero Cactus corte Jogger,AH105-421-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A473,Pantalón,Pant,421-AVENTURINE,Caballero,M ,Liso,TTR-18-5421-TCX-AVENTURINE,0.410,AH105421M ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.988456,150,0.52,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-421-S,Pantalón caballero Cactus corte Jogger,AH105-421-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A474,Pantalón,Pant,421-AVENTURINE,Caballero,S,Liso,TTR-18-5421-TCX-AVENTURINE,0.365,AH105421S,,,,,,,52,,,24,23.75,Estable,A,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,0.82,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-421-XS,Pantalón caballero Cactus corte Jogger,AH105-421-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A475,Pantalón,Pant,421-AVENTURINE,Caballero,XS,Liso,TTR-18-5421-TCX-AVENTURINE,0.385,AH105421XS,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,0.25,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-421-XL,Pantalón caballero Cactus corte Jogger,AH105-421-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A476,Pantalón,Pant,421-AVENTURINE,Caballero,XL,Liso,TTR-18-5421-TCX-AVENTURINE,0.470,AH105421XL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,0.15,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-570-L,Pantalón caballero Negro corte Jogger,AH105-570-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A477,Pantalón,Pant,570-NEGRO,Caballero,L ,Liso,TTR-19-570TCX-BLACK,0.430,AH105570L ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.091969,150,1.03,72,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-570-M,Pantalón caballero Negro corte Jogger,AH105-570-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A478,Pantalón,Pant,570-NEGRO,Caballero,M ,Liso,TTR-19-570TCX-BLACK,0.410,AH105570M ,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.463326,150,1.46,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-570-S,Pantalón caballero Negro corte Jogger,AH105-570-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A479,Pantalón,Pant,570-NEGRO,Caballero,S,Liso,TTR-19-570TCX-BLACK,0.365,AH105570S,,,,,,,52,,,24,23.75,Estable,A,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,70.517785,150,1.59,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-570-XS,Pantalón caballero Negro corte Jogger,AH105-570-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A480,Pantalón,Pant,570-NEGRO,Caballero,XS,Liso,TTR-19-570TCX-BLACK,0.385,AH105570XS,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,66.125489,150,0.44,216,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AH105-570-XL,Pantalón caballero Negro corte Jogger,AH105-570-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A481,Pantalón,Pant,570-NEGRO,Caballero,XL,Liso,TTR-19-570TCX-BLACK,0.470,AH105570XL,,,,,,,52,,,24,23.75,Estable,B,A104,3,,Vivos,,,,,N/A,pz,unidades,pz,N/A,,,,SI,67.753476,150,0.15,144,20%, $530.00 , $370.00 ,Actualiza tu estilo y prepárate para cualquier reto. Corte jogger con elástico en tobillo y bolsas con cierre para mantener tus cosas seguras,Lote,Pantalón
AM108-027-L,Pantalón Maternindad Naval,AM108-027-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A482,Pantalón,Pant Maternidad,027-NAVAL,Mujer,L ,Liso,TTR-19-4027TCX-MEDIEVAL,0.410,AM108027L ,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.768429,150,0.12,72,20%, $540.00 , $375.00 ,"Te acompañamos en esta nueva etapa, diseñando un pantalón cómodo con pretina de tela yoga para mayor elasticidad, 4 bolsas incluidas para llevar contigo todos tus utensilios.",Lote,Pantalón
AM108-027-M,Pantalón Maternindad Naval,AM108-027-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A483,Pantalón,Pant Maternidad,027-NAVAL,Mujer,M ,Liso,TTR-19-4027TCX-MEDIEVAL,0.375,AM108027M ,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.15,108,20%, $540.00 , $375.00 ,"Te acompañamos en esta nueva etapa, diseñando un pantalón cómodo con pretina de tela yoga para mayor elasticidad, 4 bolsas incluidas para llevar contigo todos tus utensilios.",Lote,Pantalón
AM108-027-S,Pantalón Maternindad Naval,AM108-027-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A484,Pantalón,Pant Maternidad,027-NAVAL,Mujer,S,Liso,TTR-19-4027TCX-MEDIEVAL,0.360,AM108027S,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.14,108,20%, $540.00 , $375.00 ,"Te acompañamos en esta nueva etapa, diseñando un pantalón cómodo con pretina de tela yoga para mayor elasticidad, 4 bolsas incluidas para llevar contigo todos tus utensilios.",Lote,Pantalón
AM108-027-XS,Pantalón Maternindad Naval,AM108-027-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A485,Pantalón,Pant Maternidad,027-NAVAL,Mujer,XS,Liso,TTR-19-4027TCX-MEDIEVAL,0.335,AM108027XS,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.06,108,20%, $540.00 , $375.00 ,"Te acompañamos en esta nueva etapa, diseñando un pantalón cómodo con pretina de tela yoga para mayor elasticidad, 4 bolsas incluidas para llevar contigo todos tus utensilios.",Lote,Pantalón
AM108-027-XL,Pantalón Maternindad Naval,AM108-027-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A486,Pantalón,Pant Maternidad,027-NAVAL,Mujer,XL,Liso,TTR-19-4027TCX-MEDIEVAL,0.425,AM108027XL,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.768124,150,0.01,72,20%, $540.00 , $375.00 ,"Te acompañamos en esta nueva etapa, diseñando un pantalón cómodo con pretina de tela yoga para mayor elasticidad, 4 bolsas incluidas para llevar contigo todos tus utensilios.",Lote,Pantalón
AM108-027-XXL,Pantalón Maternindad Naval,AM108-027-XXL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A487,Pantalón,Pant Maternidad,027-NAVAL,Mujer,XXL,Liso,TTR-19-4027TCX-MEDIEVAL,0.455,AM108027XXL,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.01,72,20%, $540.00 , $375.00 ,"Te acompañamos en esta nueva etapa, diseñando un pantalón cómodo con pretina de tela yoga para mayor elasticidad, 4 bolsas incluidas para llevar contigo todos tus utensilios.",Lote,Pantalón
AM108-203-L,Pantalón Maternindad Ceniza,AM108-203-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A488,Pantalón,Pant Maternidad,203-CENIZA,Mujer,L ,Liso,TTR-18-5203TCX-PEWTER,0.410,AM108203L ,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.767357,150,0.04,72,20%, $540.00 , $375.00 ,"Compartimos contigo tu espera, diseñando un pantalón que te da la comodidad necesaria para tu día a día, con pretina de tela, para mayor elasticidad y 4 bolsas incluidas para tus utensilios.",Lote,Pantalón
AM108-203-M,Pantalón Maternindad Ceniza,AM108-203-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A489,Pantalón,Pant Maternidad,203-CENIZA,Mujer,M ,Liso,TTR-18-5203TCX-PEWTER,0.375,AM108203M ,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.09,108,20%, $540.00 , $375.00 ,"Compartimos contigo tu espera, diseñando un pantalón que te da la comodidad necesaria para tu día a día, con pretina de tela, para mayor elasticidad y 4 bolsas incluidas para tus utensilios.",Lote,Pantalón
AM108-203-S,Pantalón Maternindad Ceniza,AM108-203-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A490,Pantalón,Pant Maternidad,203-CENIZA,Mujer,S,Liso,TTR-18-5203TCX-PEWTER,0.360,AM108203S,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.06,108,20%, $540.00 , $375.00 ,"Compartimos contigo tu espera, diseñando un pantalón que te da la comodidad necesaria para tu día a día, con pretina de tela, para mayor elasticidad y 4 bolsas incluidas para tus utensilios.",Lote,Pantalón
AM108-203-XS,Pantalón Maternindad Ceniza,AM108-203-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A491,Pantalón,Pant Maternidad,203-CENIZA,Mujer,XS,Liso,TTR-18-5203TCX-PEWTER,0.335,AM108203XS,,,,,,,37,,,24,17.55,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,64.752617,150,0.03,108,20%, $540.00 , $375.00 ,"Compartimos contigo tu espera, diseñando un pantalón que te da la comodidad necesaria para tu día a día, con pretina de tela, para mayor elasticidad y 4 bolsas incluidas para tus utensilios.",Lote,Pantalón
